#2026-09-25
70B3D5064	AB PRECISION (POOLE) LTD	GB
70B3D5065	EXATEL	PL
70B3D5066	North Pole Engineering, Inc.	US
70B3D5067	NEOPATH INTEGRATED SYSTEMS LTDA	BR
70B3D5068	Onethinx BV	NL
70B3D5069	ONDEMAND LABORATORY Co., Ltd.	JP
70B3D506A	Guangdong Centnet Technology Co.,Ltd	CN
70B3D506B	U-Tech	KR
70B3D506C	AppTek	US
70B3D506D	Panoramic Power	IL
70B3D506E	GLOBAL-KING INTERNATIONAL CO., LTD.	TW
70B3D506F	Beijing Daswell Science and Technology Co.LTD	CN
70B3D5070	Lumiplan Duhamel	FR
70B3D5071	FSR, INC.	US
70B3D5072	Lightdrop	CZ
70B3D5073	Liteon Technology Corporation	TW
70B3D5074	Orlaco Products B.V.	NL
70B3D5075	Mo-Sys Engineering Ltd	GB
70B3D5076	Private Enterprise "Scientific and Production Private Enterprise"Sparing-Vist Center""	UA
70B3D5077	InAccess Networks SA	GR
70B3D5078	OrbiWise SA	CH
70B3D5079	CheckBill Co,Ltd.	KR
70B3D507A	ZAO ZEO	RU
70B3D507B	wallbe GmbH	DE
70B3D507C	ISAC SRL	IT
70B3D507D	PANORAMIC POWER	IL
70B3D507E	ENTEC Electric & Electronic CO., LTD	KR
70B3D507F	Abalance Corporation	JP
70B3D5080	ABB	CH
70B3D5081	IST Technologies (SHENZHEN) Limited	CN
70B3D5082	Sakura Seiki Co.,Ltd.	JP
70B3D5083	ZAO ZEO	RU
70B3D5084	Rako Controls Ltd	GB
70B3D5085	Human Systems Integration	US
70B3D5086	Husty M.Styczen J.Hupert Sp.J.	PL
70B3D5087	Tempus Fugit Consoles bvba	BE
70B3D5088	OptiScan Biomedical Corp.	US
70B3D5089	Kazdream Technologies LLP	KZ
70B3D508A	MB connect line GmbH Fernwartungssysteme	DE
70B3D508B	Peter Huber Kaeltemaschinenbau SE	DE
70B3D508C	Airmar Technology Corp	US
70B3D508D	Clover Electronics Technology Co., Ltd.	CN
70B3D508E	Beijing CONvision Technology Co.,Ltd	CN
70B3D508F	DEUTA-WERKE GmbH	DE
70B3D5090	POWERCRAFT ELECTRONICS PVT. LTD.	IN
70B3D5091	PROFITT Ltd	RU
70B3D5092	inomed Medizintechnik GmbH	DE
70B3D5093	Legrand Electric Ltd	GB
70B3D5094	Circuitlink Pty Ltd	AU
70B3D5095	plc-tec AG	CH
70B3D5096	HAVELSAN A.Ş.	TR
70B3D5097	Avant Technologies	PR
70B3D5098	Alcodex Technologies Private Limited	IN
70B3D5099	Schwer+Kopka GmbH	DE
70B3D509A	AKSE srl	IT
70B3D509B	Jacarta Ltd	GB
70B3D509C	Cardinal Kinetic	US
70B3D509D	PuS GmbH und Co. KG	DE
70B3D509E	MobiPromo	AU
70B3D509F	COMTECH Kft.	HU
70B3D50A0	Cominfo, Inc.	CZ
70B3D50A1	PTN Electronics Limited	CN
70B3D50A2	TechSigno srl	IT
70B3D50A3	Solace Systems Inc.	CA
70B3D50A4	Communication Technology Ltd.	TW
70B3D50A5	FUELCELLPOWER	KR
70B3D50A6	PA CONSULTING SERVICES	GB
70B3D50A7	Traffic and Parking Control Co, Inc.	US
70B3D50A8	Symetrics Industries d.b.a. Extant Aerospace	US
70B3D50A9	ProConnections, Inc.	US
70B3D50AA	Wanco Inc	US
70B3D50AB	KST technology	KR
70B3D50AC	RoboCore Tecnologia	BR
70B3D50AD	Vega-Absolute	RU
70B3D50AE	Norsat International Inc.	CA
70B3D50AF	KMtronic ltd	BG
70B3D50B0	Raven Systems Design, Inc	US
70B3D50B1	AirBie AG	CH
70B3D50B2	ndb technologies	CA
70B3D50B3	Reonix Automation	CA
70B3D50B4	AVER	US
70B3D50B5	Capgemini Netherlands	NL
70B3D50B6	Landis Gyr	BR
70B3D50B7	HAI ROBOTICS Co., Ltd.	CN
70B3D50B8	Lucas-Nülle GmbH	DE
70B3D50B9	Easy Digital Concept	FR
70B3D50BA	Ayre Acoustics, Inc.	US
70B3D50BB	AnaPico AG	CH
70B3D50BC	Practical Software Studio LLC	US
70B3D50BD	Andium	US
70B3D50BE	Chamsys Ltd	GB
70B3D50BF	Den Automation	GB
70B3D50C0	Molu Technology Inc., LTD.	TW
70B3D50C1	Nexus Technologies Pty Ltd	AU
70B3D50C2	LOOK EASY INTERNATIONAL LIMITED	TW
70B3D50C3	Aug. Winkhaus GmbH & Co. KG	DE
70B3D50C4	TIAMA	FR
70B3D50C5	Precitec Optronik GmbH	DE
70B3D50C6	Embedded Arts Co., Ltd.	JP
70B3D50C7	PEEK TRAFFIC	US
70B3D50C8	Fin Robotics Inc	US
70B3D50C9	LINEAGE POWER PVT LTD.,	IN
70B3D50CA	VITEC	FR
70B3D50CB	NIRECO CORPORATION	JP
70B3D50CC	ADMiTAS CCTV Taiwan Co. Ltd	TW
70B3D50CD	AML Oceanographic	CA
70B3D50CE	Innominds Software Inc	US
70B3D50CF	sohonet ltd	GB
70B3D50D0	ProHound Controles Eirelli	BR
70B3D50D1	Common Sense Monitoring Solutions Ltd.	GB
70B3D50D2	UNMANNED SPA	CL
70B3D50D3	TSAT AS	NO
70B3D50D4	Guangzhou Male Industrial Animation Technology Co.,Ltd.	CN
70B3D50D5	Kahler Automation	US
70B3D50D6	TATTILE SRL	IT
70B3D50D7	Russian Telecom Equipment Company	RU
70B3D50D8	Laser Imagineering GmbH	DE
70B3D50D9	Brechbuehler AG	CH
70B3D50DA	Aquavision Distribution Ltd	GB
70B3D50DB	Cryptotronix LLC	US
70B3D50DC	Talleres de Escoriaza	ES
70B3D50DD	Shenzhen Virtual Clusters Information Technology Co.,Ltd.	CN
70B3D50DE	Grossenbacher Systeme AG	CH
70B3D50DF	B.E.A. sa	BE
70B3D50E0	PLCiS	KR
70B3D50E1	MiWave Consulting, LLC	US
70B3D50E2	JESE Ltd	GB
70B3D50E3	SinTau SrL	IT
70B3D50E4	Walter Müller AG	CH
70B3D50E5	Delta Solutions LLC	RU
70B3D50E6	Nasdaq	US
70B3D50E7	Pure Air Filtration	US
70B3D50E8	Grossenbacher Systeme AG	CH
70B3D50E9	VNT electronics s.r.o.	CZ
70B3D50EA	AEV Broadcast Srl	IT
70B3D50EB	Tomahawk Robotics	US
70B3D50EC	ACS MOTION CONTROL	IL
70B3D50ED	Lupa Tecnologia e Sistemas Ltda	BR
70B3D50EE	Picture Elements, Inc.	US
70B3D50EF	Dextera Labs	CA
70B3D50F0	Avionica	US
70B3D50F1	Beijing One City Science & Technology Co., LTD	CN
70B3D50F2	TrexEdge, Inc.	JP
70B3D50F3	MonsoonRF, Inc.	US
70B3D50F4	Visual Robotics	US
70B3D50F5	Season Electronics Ltd	GB
70B3D50F6	KSE GmbH	DE
70B3D50F7	Bespoon	FR
70B3D50F8	Special Services Group, LLC	US
70B3D50F9	OOO Research and Production Center "Computer Technologies"	RU
70B3D50FA	InsideRF Co., Ltd.	KR
70B3D50FB	Cygnus LLC	US
70B3D50FC	vitalcare	AU
70B3D50FD	JSC "Ural Factories"	RU
70B3D50FE	Vocality International Ltd	GB
70B3D50FF	INTERNET PROTOCOLO LOGICA SL	ES
70B3D5100	Gupsy GmbH	DE
70B3D5101	Adolf Nissen Elektrobau GmbH + Co. KG	DE
70B3D5102	Oxford Monitoring Solutions Ltd	GB
70B3D5103	HANYOUNG NUX CO.,LTD	KR
70B3D5104	Plum sp. z o.o	PL
70B3D5105	Beijing Nacao Technology Co., Ltd.	CN
70B3D5106	Aplex Technology Inc.	TW
70B3D5107	OOO "Alyans"	RU
70B3D5108	TEX COMPUTER SRL	IT
70B3D5109	DiTEST Fahrzeugdiagnose GmbH	AT
70B3D510A	SEASON DESIGN TECHNOLOGY	GB
70B3D510B	SECUREAN CO.,Ltd	KR
70B3D510C	Vocality International Ltd	GB
70B3D510D	CoreEL Technologies Pvt Ltd	IN
70B3D510E	Colorimetry Research, Inc	US
70B3D510F	neQis	GB
70B3D5110	Orion Power Systems, Inc.	US
70B3D5111	Leonardo Sistemi Integrati S.r.l.	IT
70B3D5112	DiTEST Fahrzeugdiagnose GmbH	AT
70B3D5113	iREA System Industry	KR
70B3D5114	Project H Pty Ltd	AU
70B3D5115	Welltec Corp.	KR
70B3D5116	Momentum Data Systems	US
70B3D5117	SysCom Automationstechnik GmbH	DE
70B3D5118	Macromatic Industrial Controls, Inc.	US
70B3D5119	YPP Corporation	KR
70B3D511A	Mahindra Electric Mobility Limited	IN
70B3D511B	HoseoTelnet Inc...	KR
70B3D511C	Samriddi Automations Pvt. Ltd.	IN
70B3D511D	Dakton Microlabs LLC	US
70B3D511E	KBPR LLC	RU
70B3D511F	Geppetto Electronics	US
70B3D5120	Televic Rail GmbH	DE
70B3D5121	Shenzhen Luxurite Smart Home Ltd	CN
70B3D5122	Henri Systems Holland bv	NL
70B3D5123	Amfitech ApS	DK
70B3D5124	Forschungs- und Transferzentrum Leipzig e.V.	DE
70B3D5125	Securolytics, Inc.	US
70B3D5126	AddSecure Smart Grids	SE
70B3D5127	VITEC	FR
70B3D5128	AKSE srl	IT
70B3D5129	OOO "Microlink-Svyaz"	RU
70B3D512A	Elvys s.r.o	SK
70B3D512B	RIC Electronics	CA
70B3D512C	CIELLE S.R.L.	IT
70B3D512D	S.E.I. CO.,LTD.	JP
70B3D512E	GreenFlux	NL
70B3D512F	DSP4YOU LTd	HK
70B3D5130	MG s.r.l.	IT
70B3D5131	Inova Design Solutions Ltd	GB
70B3D5132	Hagenuk KMT Kabelmesstechnik GmbH	DE
70B3D5133	Vidisys GmbH	DE
70B3D5134	Conjing Networks Inc.	TW
70B3D5135	DORLET SAU	ES
70B3D5136	Miguel Corporate Services Pte Ltd	SG
70B3D5137	Subject Link Inc	TW
70B3D5138	SMITEC S.p.A.	IT
70B3D5139	Tunstall A/S	DK
70B3D513A	DEUTA-WERKE GmbH	DE
70B3D513B	Sienna Corporation	US
70B3D513C	Detec Systems Ltd	CA
70B3D513D	Elsist Srl	IT
70B3D513E	Stara S/A Indústria de Implementos Agrícolas	BR
70B3D513F	Farmobile, LLC	US
70B3D5140	Virta Laboratories, Inc.	US
70B3D5141	M.T. S.R.L.	IT
70B3D5142	DAVE SRL	IT
70B3D5143	A & T Technologies	RU
70B3D5144	GS Elektromedizinsiche Geräte G. Stemple GmbH	DE
70B3D5145	Sicon srl	IT
70B3D5146	3City Electronics	PL
70B3D5147	ROMO Wind A/S	DK
70B3D5148	Power Electronics Espana, S.L.	ES
70B3D5149	eleven-x	CA
70B3D514A	ExSens Technology (Pty) Ltd.	ZA
70B3D514B	C21 Systems Ltd	GB
70B3D514C	CRDE	FR
70B3D514D	2-Observe	BE
70B3D514E	Innosonix GmbH	DE
70B3D514F	Mobile Devices Unlimited	US
70B3D5150	YUYAMA MFG Co.,Ltd	JP
70B3D5151	Virsae Group Ltd	NZ
70B3D5152	Xped Corporation Pty Ltd	AU
70B3D5153	Schneider Electric Motion USA	US
70B3D5154	Walk Horizon Technology (Beijing) Co., Ltd.	CN
70B3D5155	Sanwa New Tec Co.,Ltd	JP
70B3D5156	Rivercity Innovations Ltd.	CA
70B3D5157	Shanghai Jupper Technology Co.Ltd	CN
70B3D5158	EAX Labs s.r.o.	CZ
70B3D5159	RCH SPA	IT
70B3D515A	ENABLER LTD.	JP
70B3D515B	Armstrong International, Inc.	US
70B3D515C	Woods Hole Oceanographic Institution	US
70B3D515D	Vtron Pty Ltd	AU
70B3D515E	Season Electronics Ltd	GB
70B3D515F	SAVRONİK ELEKTRONİK	TR
70B3D5160	European Synchrotron Radiation Facility	FR
70B3D5161	MB connect line GmbH Fernwartungssysteme	DE
70B3D5162	ESPAI DE PRODUCCIÓ I ELECTRÓNI	ES
70B3D5163	BHARAT HEAVY ELECTRICALS LIMITED	IN
70B3D5164	Tokyo Drawing Ltd.	JP
70B3D5165	Wuhan Xingtuxinke ELectronic Co.,Ltd	CN
70B3D5166	SERIAL IMAGE INC.	US
70B3D5167	Eiden Co.,Ltd.	JP
70B3D5168	Biwave Technologies, Inc.	TW
70B3D5169	Service Plus LLC	RU
70B3D516A	4Jtech s.r.o.	CZ
70B3D516B	IOT Engineering	NZ
70B3D516C	OCEAN	FR
70B3D516D	BluB0X Security, Inc.	US
70B3D516E	Jemac Sweden AB	SE
70B3D516F	NimbeLink Corp	US
70B3D5170	Mutelcor GmbH	DE
70B3D5171	Aetina Corporation	TW
70B3D5172	LumiGrow, Inc	US
70B3D5173	National TeleConsultants LLC	US
70B3D5174	Carlson Wireless Technologies Inc.	US
70B3D5175	Akribis Systems	SG
70B3D5176	Larraioz Elektronika	ES
70B3D5177	Wired Broadcast Ltd	GB
70B3D5178	Gamber Johnson-LLC	US
70B3D5179	ALTRAN UK	GB
70B3D517A	Gencoa Ltd	GB
70B3D517B	Vistec Electron Beam GmbH	DE
70B3D517C	Farmpro Ltd	KR
70B3D517D	Entech Electronics	AU
70B3D517E	OCULI VISION	AE
70B3D517F	MB connect line GmbH Fernwartungssysteme	DE
70B3D5180	LHA Systems (Pty) Ltd	ZA
70B3D5181	Task Sistemas	BR
70B3D5182	Kitron UAB	LT
70B3D5183	Evco S.p.a.	IT
70B3D5184	XV360 Optical Information Systems Ltd.	MT
70B3D5185	R&D Gran-System-S LLC	BY
70B3D5186	Rohde&Schwarz Topex SA	RO
70B3D5187	Elektronik & Präzisionsbau Saalfeld GmbH	DE
70B3D5188	Birket Engineering	US
70B3D5189	DAVE SRL	IT
70B3D518A	NSP Europe Ltd	GB
70B3D518B	Aplex Technology Inc.	TW
70B3D518C	CMC Industrial Electronics Ltd	CA
70B3D518D	Foro Tel	RU
70B3D518E	NIPPON SEIKI CO., LTD.	JP
70B3D518F	Newtec A/S	DK
70B3D5190	Fantom Wireless, Inc.	CA
70B3D5191	Algodue Elettronica Srl	IT
70B3D5192	ASPT, INC.	KR
70B3D5193	ERA TOYS LIMITED	HK
70B3D5194	Husty M.Styczen J.Hupert Sp.J.	PL
70B3D5195	Ci4Rail	DE
70B3D5196	YUYAMA MFG Co.,Ltd	JP
70B3D5197	Lattech Systems Pty Ltd	ZA
70B3D5198	Beijing Muniulinghang Technology Co., Ltd	CN
70B3D5199	Smart Controls LLC	US
70B3D519A	WiSuite USA	US
70B3D519B	Global Technical Systems	US
70B3D519C	Kubu, Inc.	US
70B3D519D	Automata GmbH & Co. KG	DE
70B3D519E	J-Factor Embedded Technologies	US
70B3D519F	Koizumi Lighting Technology Corp.	JP
70B3D51A0	UFATECH LTD	RU
70B3D51A1	HMicro Inc	US
70B3D51A2	Xirgo Technologies LLC	US
70B3D51A3	Telairity Semiconductor	US
70B3D51A4	DAVEY BICKFORD	FR
70B3D51A5	METRONIC APARATURA KONTROLNO - POMIAROWA	PL
70B3D51A6	Robotelf Technologies (Chengdu) Co., Ltd.	CN
70B3D51A7	Elk Solutions, LLC	US
70B3D51A8	STC "Rainbow" Ltd.	RU
70B3D51A9	OCEANIX INC.	US
70B3D51AA	Echo Ridge, LLC	US
70B3D51AB	Access Control Systems JSC	RU
70B3D51AC	SVP Broadcast Microwave S.L.	ES
70B3D51AD	Techworld Industries Ltd	HK
70B3D51AE	EcoG	DE
70B3D51AF	Teenage Engineering AB	SE
70B3D51B0	NAL Research Corporation	US
70B3D51B1	Shanghai Danyan Information Technology Co., Ltd.	CN
70B3D51B2	Cavagna Group Spa	IT
70B3D51B3	Graphcore Ltd	GB
70B3D51B4	5nines	ZA
70B3D51B5	StarBridge, Inc.	JP
70B3D51B6	DACOM West GmbH	DE
70B3D51B7	ULSee Inc	TW
70B3D51B8	OES Inc.	CA
70B3D51B9	RELISTE Ges.m.b.H.	AT
70B3D51BA	Guan Show Technologe Co., Ltd.	TW
70B3D51BB	EFENTO T P SZYDŁOWSKI K ZARĘBA SPÓŁKA JAWNA	PL
70B3D51BC	Flextronics International Kft	HU
70B3D51BD	Shenzhen Siera Technology Ltd	CN
70B3D51BE	Potter Electric Signal Co. LLC	US
70B3D51BF	DEUTA-WERKE GmbH	DE
70B3D51C0	W. H. Leary Co., Inc.	US
70B3D51C1	Sphere of economical technologies Ltd	RU
70B3D51C2	CENSIS, Uiversity of Glasgow	GB
70B3D51C3	Shanghai Tiancheng Communication Technology Corporation	CN
70B3D51C4	Smeg S.p.A.	IT
70B3D51C5	ELSAG	US
70B3D51C6	Bita-International Co., Ltd.	TW
70B3D51C7	Hoshin Electronics Co., Ltd.	JP
70B3D51C8	LDA audio video profesional S.L.	ES
70B3D51C9	MB connect line GmbH Fernwartungssysteme	DE
70B3D51CA	inomatic GmbH	DE
70B3D51CB	MatchX GmbH	DE
70B3D51CC	AooGee Controls Co., LTD.	CN
70B3D51CD	ELEUSI GmbH	AT
70B3D51CE	Clear Flow by Antiference	GB
70B3D51CF	Dalcnet srl	IT
70B3D51D0	Shenzhen INVT Electric Co.,Ltd	CN
70B3D51D1	Eurotek Srl	IT
70B3D51D2	Xacti Corporation	JP
70B3D51D3	AIROBOT OÜ	EE
70B3D51D4	Brinkmann Audio GmbH	DE
70B3D51D5	MIVO Technology AB	SE
70B3D51D6	MacGray Services	MA
70B3D51D7	BAE Systems	GB
70B3D51D8	Blue Skies Global LLC	US
70B3D51D9	MondeF	NL
70B3D51DA	Promess Inc.	US
70B3D51DB	Hudson Robotics	US
70B3D51DC	TEKVEL Ltd.	RU
70B3D51DD	RF CREATIONS LTD	GB
70B3D51DE	DYCEC, S.A.	ES
70B3D51DF	ENTEC Electric & Electronic Co., LTD.	KR
70B3D51E0	TOPROOTTechnology Corp. Ltd.	TW
70B3D51E1	TEX COMPUTER SRL	IT
70B3D51E2	Shenzhen CAMERAY ELECTRONIC CO., LTD	CN
70B3D51E3	Hatel Elektronik LTD. STI.	TR
70B3D51E4	Tecnologix s.r.l.	IT
70B3D51E5	VendNovation LLC	US
70B3D51E6	Sanmina Israel	IL
70B3D51E7	DogWatch Inc	US
70B3D51E8	Gogo BA	US
70B3D51E9	comtime GmbH	DE
70B3D51EA	Sense For Innovation	NL
70B3D51EB	Xavant	ZA
70B3D51EC	Cherry Labs, Inc.	US
70B3D51ED	SUS Corporation	JP
70B3D51EE	MEGGITT	US
70B3D51EF	ADTEK	TW
70B3D51F0	Harmonic Design GmbH	DE
70B3D51F1	DIEHL Connectivity Solutions	DE
70B3D51F2	YUYAMA MFG Co.,Ltd	JP
70B3D51F3	Smart Energy Code Company Limited	GB
70B3D51F4	Hangzhou Woosiyuan Communication Co.,Ltd.	CN
70B3D51F5	Martec S.p.A.	IT
70B3D51F6	LinkAV Technology Co., Ltd	CN
70B3D51F7	Morgan Schaffer	CA
70B3D51F8	Convergent Design	US
70B3D51F9	Automata GmbH & Co. KG	DE
70B3D51FA	EBZ SysTec GmbH	DE
70B3D51FB	Crane-elec. Co., LTD.	JP
70B3D51FC	Guan Show Technologe Co., Ltd.	TW
70B3D51FD	BRS Sistemas Eletrônicos	BR
70B3D51FE	MobiPromo	AU
70B3D51FF	Audiodo AB	SE
70B3D5200	NextEV Co., Ltd.	CN
70B3D5201	Leontech Limited	HK
70B3D5202	DEUTA-WERKE GmbH	DE
70B3D5203	WOOJIN Inc	KR
70B3D5204	TWC	US
70B3D5205	Esource Srl	IT
70B3D5206	ard sa	FR
70B3D5207	Savari Inc	US
70B3D5208	DSP DESIGN LTD	GB
70B3D5209	SmartNodes	BE
70B3D520A	Golden Grid Systems	US
70B3D520B	KST technology	KR
70B3D520C	Siemens Healthcare Diagnostics	US
70B3D520D	Engage Technologies	US
70B3D520E	Amrehn & Partner EDV-Service GmbH	DE
70B3D520F	Tieline Research Pty Ltd	AU
70B3D5210	Eastone Century Technology Co.,Ltd.	CN
70B3D5211	Fracarro srl	IT
70B3D5212	Semiconsoft, inc	US
70B3D5213	ETON Deutschland Electro Acoustic GmbH	DE
70B3D5214	signalparser	KR
70B3D5215	Dataspeed Inc	US
70B3D5216	FLEXTRONICS	MX
70B3D5217	Tecnint HTE SRL	IT
70B3D5218	Gremesh.com	NL
70B3D5219	D-E-K GmbH & Co.KG	DE
70B3D521A	Acutronic Link Robotics AG	ES
70B3D521B	Lab241 Co.,Ltd.	KR
70B3D521C	Enyx SA	FR
70B3D521D	iRF - Intelligent RF Solutions, LLC	US
70B3D521E	Hildebrand Technology Limited	GB
70B3D521F	CHRONOMEDIA	KR
70B3D5220	Private
70B3D5221	LX Design House	AU
70B3D5222	Marioff Corporation Oy	FI
70B3D5223	Research Laboratory of Design Automation, Ltd.	RU
70B3D5224	Urbana Smart Solutions Pte Ltd	SG
70B3D5225	RCD Radiokomunikace	CZ
70B3D5226	Yaviar LLC	RU
70B3D5227	Montalvo	US
70B3D5228	HEITEC AG	DE
70B3D5229	CONTROL SYSTEMS Srl	IT
70B3D522A	Shishido Electrostatic, Ltd.	JP
70B3D522B	VITEC	FR
70B3D522C	Hiquel Elektronik- und Anlagenbau GmbH	AT
70B3D522D	Leder Elektronik Design	DE
70B3D522E	Private
70B3D522F	Instec, Inc.	US
70B3D5230	CT Company	TW
70B3D5231	DELTA TAU DATA SYSTEMS, INC.	US
70B3D5232	UCONSYS	VN
70B3D5233	RCH SPA	IT
70B3D5234	EDFelectronics JRMM Sp z o.o. sp.k.	PL
70B3D5235	CAMEON S.A.	FR
70B3D5236	Monnit Corporation	US
70B3D5237	Sikom AS	NO
70B3D5238	Arete Associates	US
70B3D5239	Applied Silver	US
70B3D523A	Mesa Labs, Inc.	US
70B3D523B	Fink Telecom Services	CH
70B3D523C	Quasonix, LLC	US
70B3D523D	Circle Consult ApS	DK
70B3D523E	Tornado Modular Systems	RU
70B3D523F	ETA-USA	US
70B3D5240	Orlaco Products B.V.	NL
70B3D5241	Bolide Technology Group, Inc.	US
70B3D5242	Comeo Technology Co.,Ltd	TW
70B3D5243	Rohde&Schwarz Topex SA	RO
70B3D5244	DAT Informatics Pvt Ltd	IN
70B3D5245	Newtec A/S	DK
70B3D5246	Saline Lectronics, Inc.	US
70B3D5247	Satsky Communication Equipment Co.,Ltd.	CN
70B3D5248	GL TECH CO.,LTD	CN
70B3D5249	Kospel S.A.	PL
70B3D524A	Unmukti Technology Pvt Ltd	IN
70B3D524B	TOSEI ENGINEERING CORP.	JP
70B3D524C	Astronomical Research Cameras, Inc.	US
70B3D524D	INFO CREATIVE (HK) LTD	HK
70B3D524E	Chengdu Cove Technology CO.,LTD	CN
70B3D524F	ELBIT SYSTEMS BMD AND LAND EW - ELISRA LTD	IL
70B3D5250	Datum Electronics Limited	GB
70B3D5251	Tap Home, s.r.o.	CZ
70B3D5252	Sierra Nevada Corporation	US
70B3D5253	Wimate Technology Solutions Private Limited	IN
70B3D5254	Spectrum Brands	US
70B3D5255	Asystems Corporation	TW
70B3D5256	Telco Antennas Pty Ltd	AU
70B3D5257	LG Electronics	KR
70B3D5258	BAYKON Endüstriyel Kontrol Sistemleri San. ve Tic. A.Ş.	TR
70B3D5259	Zebra Elektronik A.S.	TR
70B3D525A	DEUTA-WERKE GmbH	DE
70B3D525B	GID Industrial	US
70B3D525C	ARCLAN'SYSTEM	FR
70B3D525D	Mimo Networks	US
70B3D525E	RFHIC	KR
70B3D525F	COPPERNIC SAS	FR
70B3D5260	ModuSystems, Inc	US
70B3D5261	Potter Electric Signal Co. LLC	US
70B3D5262	OOO Research and Production Center "Computer Technologies"	RU
70B3D5263	AXING AG	CH
70B3D5264	ifak technology + service GmbH	DE
70B3D5265	Rapiot	FI
70B3D5266	Spectra Displays Ltd	GB
70B3D5267	Zehntner Testing Instruments	CH
70B3D5268	Cardinal Scale Mfg Co	US
70B3D5269	Gilbarco Veeder-Root ‎	AU
70B3D526A	Talleres de Escoriaza SA	ES
70B3D526B	Sorama BV	NL
70B3D526C	EA Elektroautomatik GmbH & Co. KG	DE
70B3D526D	Sorion Electronics ltd	GB
70B3D526E	HI-TECH SYSTEM Co. Ltd.	JP
70B3D526F	COMPAL ELECTRONICS, INC.	TW
70B3D5270	Amazon Technologies Inc.	US
70B3D5271	Code Blue Corporation	US
70B3D5272	TELECOM SANTE	FR
70B3D5273	WeVo Tech	CA
70B3D5274	Stercom Power Solutions GmbH	DE
70B3D5275	INTERNET PROTOCOLO LOGICA SL	ES
70B3D5276	TELL Software Hungaria Kft.	HU
70B3D5277	Voltaware Limited	GB
70B3D5278	Medicomp, Inc	US
70B3D5279	Medicomp, Inc	US
70B3D527A	TD ECOPHISIKA	RU
70B3D527B	DAVE SRL	IT
70B3D527C	MOTION LIB,Inc.	JP
70B3D527D	Telenor Connexion AB	SE
70B3D527E	Mettler Toledo	US
70B3D527F	ST Aerospace Systems	SG
70B3D5280	Computech International	US
70B3D5281	ITG.CO.LTD	KR
70B3D5282	SAMBO HITECH	KR
70B3D5283	TextNinja Co.	US
70B3D5284	Globalcom Engineering SPA	IT
70B3D5285	Bentec GmbH Drilling & Oilfield Systems	DE
70B3D5286	Pedax Danmark	DK
70B3D5287	Hypex Electronics BV	NL
70B3D5288	Bresslergroup	US
70B3D5289	Shenzhen Rongda Computer Co.,Ltd	CN
70B3D528A	Transit Solutions, LLC.	US
70B3D528B	Arnouse Digital Devices, Corp.	US
70B3D528C	Step Technica Co., Ltd.	JP
70B3D528D	Technica Engineering GmbH	DE
70B3D528E	TEX COMPUTER SRL	IT
70B3D528F	Overline Systems	FR
70B3D5290	GETT Geraetetechnik GmbH	DE
70B3D5291	Sequent AG	CH
70B3D5292	Boston Dynamics
70B3D5293	Solar RIg Technologies	US
70B3D5294	RCH SPA	IT
70B3D5295	Cello Electronics (UK) Ltd	GB
70B3D5296	Rohde&Schwarz Topex SA	RO
70B3D5297	Grossenbacher Systeme AG	CH
70B3D5298	Reflexion Medical	US
70B3D5299	KMtronic ltd	BG
70B3D529A	Profusion Limited	GB
70B3D529B	DermaLumics S.L.	ES
70B3D529C	Teko Telecom Srl	IT
70B3D529D	XTech2 SIA	LV
70B3D529E	B2cloud lda	PT
70B3D529F	Code Hardware SA	CR
70B3D52A0	Airthings	NO
70B3D52A1	Blink Services AB	SE
70B3D52A2	Visualware, Inc.	US
70B3D52A3	ATT Nussbaum Prüftechnik GmbH	DE
70B3D52A4	Televic Rail GmbH	DE
70B3D52A5	Taitotekniikka	FI
70B3D52A6	GSI Technology	IL
70B3D52A7	Plasmability, LLC	US
70B3D52A8	Dynamic Perspective GmbH	AT
70B3D52A9	Power Electronics Espana, S.L.	ES
70B3D52AA	Flirtey Inc	US
70B3D52AB	NASA Johnson Space Center	US
70B3D52AC	New Imaging Technologies	FR
70B3D52AD	Opgal Optronic Industries	IL
70B3D52AE	Alere Technologies AS	NO
70B3D52AF	Enlaps	FR
70B3D52B0	Beijing Zhongyi Yue Tai Technology Co., Ltd	CN
70B3D52B1	WIXCON Co., Ltd	KR
70B3D52B2	Sun Creative (ZheJiang) Technology INC.	CN
70B3D52B3	HAS co.,ltd.	JP
70B3D52B4	Foerster-Technik GmbH	DE
70B3D52B5	Dosepack India LLP	IN
70B3D52B6	HLT Micro	CN
70B3D52B7	Matrix Orbital Corporation	CA
70B3D52B8	WideNorth AS	NO
70B3D52B9	BELECTRIC GmbH	DE
70B3D52BA	Active Brains	JP
70B3D52BB	Automation Networks & Solutions LLC	US
70B3D52BC	EQUIPOS DE TELECOMUNICACIÓN OPTOELECTRÓNICOS, S.A.	ES
70B3D52BD	mg-sensor GmbH	DE
70B3D52BE	Coherent Logix, Inc.	US
70B3D52BF	FOSHAN VOHOM	CN
70B3D52C0	Sensative AB	SE
70B3D52C1	Avlinkpro	US
70B3D52C2	Quantum Detectors	GB
70B3D52C3	Proterra	US
70B3D52C4	Hodwa Co., Ltd	TW
70B3D52C5	MECT SRL	IT
70B3D52C6	AM General Contractor	IT
70B3D52C7	Worldsensing	ES
70B3D52C8	SLAT	FR
70B3D52C9	SEASON DESIGN TECHNOLOGY	GB
